business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,inspection_id,inspection_date,inspection_result,inspection_type,violation_id,violation_description,violation_critical
17800,MICHAEL'S NOODLES,10038 DARNESTOWN RD.,ROCKVILLE,MD,20850,39.0956,-77.2067,"(39.0956, -77.2067)",17800_2017-01-17,01/17/2017 12:00:00 AM,PASS,routine,17800_2017-01-17_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
27913,CALIFORNIA TORTILLA-SPECTRUM,263 SPECTRUM AVE,GAITHERSBURG,MD,20879,39.1596,-77.2222,"(39.1596, -77.2222)",27913_2017-01-18,01/18/2017 12:00:00 AM,PASS,routine,27913_2017-01-18_HotHoldingTemperature(C),Standard not met: Hot Holding Temperature (C),true
19284,LEBANESE TAVERNA CAF�,115 A GIBBS ST,ROCKVILLE,MD,20850,39.0859,-77.1518,"(39.0859, -77.1518)",19284_2017-01-18,01/18/2017 12:00:00 AM,PASS,routine,,,
19202,LA CHIQUITA CARRY OUT,940 EAST WEST HWY,TAKOMA PARK,MD,20912,38.9757,-76.9927,"(38.9757, -76.9927)",19202_2017-01-18,01/18/2017 12:00:00 AM,PASS,routine,19202_2017-01-18_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
29890,CHARLEY'S PHILLY STEAKS,"22705 CLARKSBURG RD, STE 950",CLARKSBURG,MD,20871,39.2296,-77.2863,"(39.2296, -77.2863)",29890_2016-10-26,10/26/2016 12:00:00 AM,PASS,initial,,,
18504,SUBWAY #22123,19710-B FISHER AVE.,POOLESVILLE,MD,20837,39.1443,-77.4125,"(39.1443, -77.4125)",18504_2017-01-18,01/18/2017 12:00:00 AM,PASS,routine,,,
1396,KOREAN KORNER,12207 VEIRS MILL RD.,WHEATON,MD,20906,39.0573,-77.0823,"(39.0573, -77.0823)",1396_2017-01-18,01/18/2017 12:00:00 AM,PASS,routine,1396_2017-01-18_RodentandInsects,Standard not met: Rodent and Insects,false
28847,WHEATON VOLUNTEER RESCUE SQUAD,2400 ARCOLA AVE,SILVER SPRING,MD,20902,39.0467,-77.0515,"(39.0467, -77.0515)",28847_2017-01-17,01/17/2017 12:00:00 AM,PASS,routine,,,
29110,WELLBEING CAFE,100 EDISON PARK DR,GAITHERSBURG,MD,20878,39.1129,-77.2362,"(39.1129, -77.2362)",29110_2017-01-18,01/18/2017 12:00:00 AM,PASS,routine,29110_2017-01-18_TransFatBan,Standard not met: Trans Fat Ban,false
28528,DUNKIN DONUTS/BASKIN ROBBINS #353503,777 HUNGERFORD DR,ROCKVILLE,MD,20850,39.0939,-77.1528,"(39.0939, -77.1528)",28528_2016-06-08,06/08/2016 12:00:00 AM,PASS,routine,28528_2016-06-08_TransFatBan,Standard not met: Trans Fat Ban,false
22679,EL ESPERANZANO,2515 ENNALLS AVE.,SILVER SPRING,MD,20902,39.0402,-77.0533,"(39.0402, -77.0533)",22679_2017-01-18,01/18/2017 12:00:00 AM,PASS,routine,22679_2017-01-18_TransFatBan,Standard not met: Trans Fat Ban,false
21015,MIKE AND BARRY'S DELI,12510 PROSPERITY DR.  SUITE 170,SILVER SPRING,MD,20904,39.0615,-76.9625,"(39.0615, -76.9625)",21015_2017-01-18,01/18/2017 12:00:00 AM,PASS,routine,,,
2912,SANCTUARY AT HOLY CROSS,3415 GREENCASTLE RD,BURTONSVILLE,MD,20866,39.0954,-76.94,"(39.0954, -76.94)",2912_2017-01-17,01/17/2017 12:00:00 AM,PASS,routine,2912_2017-01-17_TransFatBan,Standard not met: Trans Fat Ban,false
26923,PUJA SATIANI,2341 DISTRIBUTION CIR,SILVER SPRING,MD,20910,39.0072,-77.0502,"(39.0072, -77.0502)",26923_2017-01-18,01/18/2017 12:00:00 AM,PASS,routine,,,
2492,TEX'S RESTAURANT,14630 SOUTHLAWN LN.,ROCKVILLE,MD,20850,39.0956,-77.1409,"(39.0956, -77.1409)",2492_2017-01-13,01/13/2017 12:00:00 AM,PASS,routine,2492_2017-01-13_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
17407,REGINALD LOURIE CENTER,12301 ACADEMY WAY,ROCKVILLE,MD,20852,39.0581,-77.107,"(39.0581, -77.107)",17407_2017-01-18,01/18/2017 12:00:00 AM,PASS,routine,,,
1396,KOREAN KORNER,12207 VEIRS MILL RD.,WHEATON,MD,20906,39.0573,-77.0823,"(39.0573, -77.0823)",1396_2017-01-18,01/18/2017 12:00:00 AM,PASS,routine,1396_2017-01-18_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
28300,PANIDA THAI & SUSHI BAR,15106 FREDERICK RD,ROCKVILLE,MD,20850,39.1036,-77.1567,"(39.1036, -77.1567)",28300_2017-01-18,01/18/2017 12:00:00 AM,PASS,routine,28300_2017-01-18_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
29110,WELLBEING CAFE,100 EDISON PARK DR,GAITHERSBURG,MD,20878,39.1129,-77.2362,"(39.1129, -77.2362)",29110_2017-01-18,01/18/2017 12:00:00 AM,PASS,routine,29110_2017-01-18_RodentandInsects,Standard not met: Rodent and Insects,false
28668,PAISANO'S PIZZA,18313 LEAMAN FARM RD,GERMANTOWN,MD,20874,39.1593,-77.2805,"(39.1593, -77.2805)",28668_2017-01-18,01/18/2017 12:00:00 AM,PASS,routine,28668_2017-01-18_ProperHandWashing(C),Standard not met: Proper Hand Washing (C),true
28989,DON RAMON REST,13816 OLD COLUMBIA PIKE,SILVER SPRING,MD,20904,39.0836,-76.9524,"(39.0836, -76.9524)",28989_2017-01-17,01/17/2017 12:00:00 AM,PASS,routine,28989_2017-01-17_RodentandInsects,Standard not met: Rodent and Insects,false
1589,MAX'S KOSHER CAFE & MARKETPLACE SIGNATURE CATERERS,"2319 UNIVERSITY BLVD., W.",SILVER SPRING,MD,20902,39.0419,-77.0496,"(39.0419, -77.0496)",1589_2016-10-28,10/28/2016 12:00:00 AM,PASS,routine,,,
28528,DUNKIN DONUTS/BASKIN ROBBINS #353503,777 HUNGERFORD DR,ROCKVILLE,MD,20850,39.0939,-77.1528,"(39.0939, -77.1528)",28528_2015-12-01,12/01/2015 12:00:00 AM,PASS,routine,,,
11509,LANGANO ETHIOPIAN RESTAURANT BAR AND CAF�,8305 GEORGIA AVE.,SILVER SPRING,MD,20910,38.9931,-77.0263,"(38.9931, -77.0263)",11509_2017-01-17,01/17/2017 12:00:00 AM,PASS,routine,11509_2017-01-17_RodentandInsects,Standard not met: Rodent and Insects,false
11651,DAMASCUS SENIOR CENTER,9701 MAIN ST.,DAMASCUS,MD,20872,39.2869,-77.2009,"(39.2869, -77.2009)",11651_2017-01-18,01/18/2017 12:00:00 AM,PASS,routine,,,
28300,PANIDA THAI & SUSHI BAR,15106 FREDERICK RD,ROCKVILLE,MD,20850,39.1036,-77.1567,"(39.1036, -77.1567)",28300_2017-01-18,01/18/2017 12:00:00 AM,PASS,routine,28300_2017-01-18_RodentandInsects,Standard not met: Rodent and Insects,false
29544,CHOP SHOP,12209 DARNESTOWN RD,GAITHERSBURG,MD,20878,39.1185,-77.2534,"(39.1185, -77.2534)",29544_2016-12-20,12/20/2016 12:00:00 AM,PASS,initial,,,
23882,LUCY ETHIOPIAN RESTAURANT,8301 GEORGIA AVENUE,SILVER SPRING,MD,20910,38.9931,-77.0263,"(38.9931, -77.0263)",23882_2017-01-17,01/17/2017 12:00:00 AM,PASS,routine,,,
28707,MCDONALDS-BRIGGS CHANEY,13800 OUTLET DR,SILVER SPRING,MD,20904,39.0828,-76.9473,"(39.0828, -76.9473)",28707_2017-01-12,01/12/2017 12:00:00 AM,PASS,routine,,,
18349,STAPLES THE OFFICE SUPERSTORE #273,12008 CHERRY HILL ROAD,SILVER SPRING,MD,20904,39.0525,-76.9573,"(39.0525, -76.9573)",18349_2017-01-12,01/12/2017 12:00:00 AM,PASS,routine,,,
24218,GREAT HARVEST BREAD CO,12268-A ROCKVILLE PIKE,ROCKVILLE,MD,20852,39.0571,-77.1224,"(39.0571, -77.1224)",24218_2017-01-18,01/18/2017 12:00:00 AM,PASS,routine,24218_2017-01-18_No-SmokingSignPosted,Standard not met: No-Smoking Sign Posted,false
11499,GOLDEN CHINA RESTAURANT,12719 OLD COLUMBIA PK.,SILVER SPRING,MD,20904,39.0641,-76.965,"(39.0641, -76.965)",11499_2015-06-25,06/25/2015 12:00:00 AM,PASS,complaint,,,
22205,DEVOUR CATERING,2341 DISTRIBUTION CIRCLE,SILVER SPRING,MD,20910,39.0072,-77.0502,"(39.0072, -77.0502)",22205_2017-01-18,01/18/2017 12:00:00 AM,PASS,routine,,,
18658,SHADY GROVE EXXON,16705 CRABBS BRANCH WAY,ROCKVILLE,MD,20855,39.1292,-77.1671,"(39.1292, -77.1671)",18658_2017-01-13,01/13/2017 12:00:00 AM,PASS,routine,,,
2798,TAKOMA PARK/ SILVER SPRING FOOD CO-OP,201 ETHAN ALLEN AVE.,TAKOMA PARK,MD,20912,38.9778,-77.0059,"(38.9778, -77.0059)",2798_2017-01-18,01/18/2017 12:00:00 AM,PASS,complaint,2798_2017-01-18_HotHoldingTemperature(C),Standard not met: Hot Holding Temperature (C),true
27424,MR BANH MI,785 ROCKVILLE PIKE,ROCKVILLE,MD,20850,39.0769,-77.1415,"(39.0769, -77.1415)",27424_2017-01-18,01/18/2017 12:00:00 AM,PASS,routine,27424_2017-01-18_HotHoldingTemperature(C),Standard not met: Hot Holding Temperature (C),true
20398,MEXICAN GRILL,19710 FISHER AVE,POOLESVILLE,MD,20837,39.1443,-77.4125,"(39.1443, -77.4125)",20398_2017-01-18,01/18/2017 12:00:00 AM,PASS,routine,,,
18737,"MANNA RD, INC.",8640 FLOWER AVE.,TAKOMA PARK,MD,20912,38.9977,-77.0037,"(38.9977, -77.0037)",18737_2017-01-19,01/19/2017 12:00:00 AM,PASS,followup,,,
27424,MR BANH MI,785 ROCKVILLE PIKE,ROCKVILLE,MD,20850,39.0769,-77.1415,"(39.0769, -77.1415)",27424_2017-01-18,01/18/2017 12:00:00 AM,PASS,routine,27424_2017-01-18_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
30117,RED SEA MARKET,15420 E OLD COLUMBIA PIKE,BURTONSVILLE,MD,20866,39.109,-76.9365,"(39.109, -76.9365)",30117_2017-01-10,01/10/2017 12:00:00 AM,PASS,initial,,,
22629,SPICY MART,12715 OLD COLUMBIA PIKE,SILVER SPRING,MD,20904,39.0641,-76.9649,"(39.0641, -76.9649)",22629_2017-01-18,01/18/2017 12:00:00 AM,PASS,routine,,,
18057,EL SALVADORENO,441-445 S. FREDERICK AVE.,GAITHERSBURG,MD,20877,39.1359,-77.1913,"(39.1359, -77.1913)",18057_2017-01-18,01/18/2017 12:00:00 AM,PASS,routine,18057_2017-01-18_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
30261,SHELL GAS STATION,18040 GEORGIA AVE,OLNEY,MD,20832,39.152,-77.0672,"(39.152, -77.0672)",30261_2017-01-09,01/09/2017 12:00:00 AM,PASS,initial,,,
226,BEIJING DELIGHT,8646 FLOWER AVE.,TAKOMA PARK,MD,20912,38.9978,-77.0039,"(38.9978, -77.0039)",226_2017-01-19,01/19/2017 12:00:00 AM,PASS,followup,,,
18057,EL SALVADORENO,441-445 S. FREDERICK AVE.,GAITHERSBURG,MD,20877,39.1359,-77.1913,"(39.1359, -77.1913)",18057_2017-01-18,01/18/2017 12:00:00 AM,PASS,routine,18057_2017-01-18_ProperHandWashing(C),Standard not met: Proper Hand Washing (C),true
17250,SUPER CHICKEN,2531 ENNALLS AVE.,WHEATON,MD,20902,39.0401,-77.0537,"(39.0401, -77.0537)",17250_2017-01-18,01/18/2017 12:00:00 AM,PASS,routine,17250_2017-01-18_HotHoldingTemperature(C),Standard not met: Hot Holding Temperature (C),true
27913,CALIFORNIA TORTILLA-SPECTRUM,263 SPECTRUM AVE,GAITHERSBURG,MD,20879,39.1596,-77.2222,"(39.1596, -77.2222)",27913_2017-01-18,01/18/2017 12:00:00 AM,PASS,routine,27913_2017-01-18_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
28206,MAIN STREET POLLO,9871 MAIN STREET,DAMASCUS,MD,20872,39.2886,-77.2033,"(39.2886, -77.2033)",28206_2017-01-18,01/18/2017 12:00:00 AM,PASS,routine,28206_2017-01-18_HotHoldingTemperature(C),Standard not met: Hot Holding Temperature (C),true
22679,EL ESPERANZANO,2515 ENNALLS AVE.,SILVER SPRING,MD,20902,39.0402,-77.0533,"(39.0402, -77.0533)",22679_2017-01-18,01/18/2017 12:00:00 AM,PASS,routine,22679_2017-01-18_No-SmokingSignPosted,Standard not met: No-Smoking Sign Posted,false
11479,CHIPOTLE MEXICAN GRILL #0103,564 N. FREDERICK AVE.,GAITHERSBURG,MD,20877,39.1484,-77.2101,"(39.1484, -77.2101)",11479_2017-01-18,01/18/2017 12:00:00 AM,PASS,routine,11479_2017-01-18_HotHoldingTemperature(C),Standard not met: Hot Holding Temperature (C),true
29465,ZPIZZA,815 ELLSWORTH DR,SILVER SPRING,MD,20910,38.9976,-77.0251,"(38.9976, -77.0251)",29465_2017-01-18,01/18/2017 12:00:00 AM,PASS,routine,,,
29445,FOX CHASE REHABILITATION AND NURSING CENTER,2015 EAST WEST HIGHWAY,SILVER SPRING,MD,20910,38.9952,-77.0442,"(38.9952, -77.0442)",29445_2017-01-17,01/17/2017 12:00:00 AM,PASS,routine,,,
11509,LANGANO ETHIOPIAN RESTAURANT BAR AND CAF�,8305 GEORGIA AVE.,SILVER SPRING,MD,20910,38.9931,-77.0263,"(38.9931, -77.0263)",11509_2017-01-17,01/17/2017 12:00:00 AM,PASS,routine,11509_2017-01-17_FoodProtectedfromContamination(C),Standard not met: Food Protected from Contamination (C),true
20079,NANCY'S KITCHEN,3808 INTERNATIONAL DR.,SILVER SPRING,MD,20906,39.1033,-77.0752,"(39.1033, -77.0752)",20079_2017-01-12,01/12/2017 12:00:00 AM,PASS,routine,20079_2017-01-12_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
28219,SPRING MILL BREAD CO,7300 CARROLL AVE,TAKOMA PARK,MD,20912,38.9782,-77.0062,"(38.9782, -77.0062)",28219_2017-01-18,01/18/2017 12:00:00 AM,PASS,routine,,,
11479,CHIPOTLE MEXICAN GRILL #0103,564 N. FREDERICK AVE.,GAITHERSBURG,MD,20877,39.1484,-77.2101,"(39.1484, -77.2101)",11479_2017-01-18,01/18/2017 12:00:00 AM,PASS,routine,11479_2017-01-18_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
23103,SUBWAY #22201,10121 COLESVILLE RD.,SILVER SPRING,MD,20901,39.0206,-77.0118,"(39.0206, -77.0118)",23103_2017-01-18,01/18/2017 12:00:00 AM,PASS,routine,,,
20066,GROVE BEER & WINE,16825 CRABBS BRANCH WAY,ROCKVILLE,MD,20855,39.1313,-77.1673,"(39.1313, -77.1673)",20066_2017-01-13,01/13/2017 12:00:00 AM,PASS,routine,,,
19038,MINERVA INDIAN CUISINE,16240 FREDERICK RD,GAITHERSBURG,MD,20877,39.1216,-77.1776,"(39.1216, -77.1776)",19038_2015-05-08,05/08/2015 12:00:00 AM,PASS,routine,19038_2015-05-08_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
18933,RUBY TUESDAY #4894,11160 VEIRS MILL RD.,WHEATON,MD,20902,39.037,-77.0539,"(39.037, -77.0539)",18933_2015-09-11,09/11/2015 12:00:00 AM,PASS,complaint,18933_2015-09-11_RodentandInsects,Standard not met: Rodent and Insects,false
19453,"SPORTS AUTHORITY, THE",12055 ROCKVILLE PIKE,ROCKVILLE,MD,20852,39.0558,-77.1165,"(39.0558, -77.1165)",19453_2015-06-05,06/05/2015 12:00:00 AM,PASS,routine,19453_2015-06-05_RodentandInsects,Standard not met: Rodent and Insects,false
997,GALWAY ELEMENTARY,12612 GALWAY DR.,SILVER SPRING,MD,20904,39.0639,-76.9459,"(39.0639, -76.9459)",997_2015-03-24,03/24/2015 12:00:00 AM,PASS,routine,997_2015-03-24_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
1677,MONTGOMERY COLLEGE - ROCKVILLE,51 MANNAKEE ST.,ROCKVILLE,MD,20850,39.0984,-77.1583,"(39.0984, -77.1583)",1677_2015-07-30,07/30/2015 12:00:00 AM,PASS,routine,1677_2015-07-30_HotHoldingTemperature(C),Standard not met: Hot Holding Temperature (C),true
20607,LOCKHEED MARTIN CORP HEADQUARTERS,6801 ROCKLEDGE DR.,BETHESDA,MD,20817,39.0305,-77.1388,"(39.0305, -77.1388)",20607_2016-02-25,02/25/2016 12:00:00 AM,PASS,routine,20607_2016-02-25_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
19521,SHANGRI-LA,7345 A WISCONSIN AVE,BETHESDA,MD,20816,38.9832,-77.0934,"(38.9832, -77.0934)",19521_2015-04-01,04/01/2015 12:00:00 AM,PASS,routine,,,
959,FOX CHASE NURSING & REHABILITATION,2015 EAST WEST HGWY.,SILVER SPRING,MD,20910,38.9949,-77.0442,"(38.9949, -77.0442)",959_2015-11-05,11/05/2015 12:00:00 AM,PASS,routine,959_2015-11-05_ProperSewageDisposal(C),Standard not met: Proper Sewage Disposal (C),true
27487,MERCADO SAN MIGUEL,808 BALTIMORE RD,ROCKVILLE,MD,20851,39.0849,-77.1355,"(39.0849, -77.1355)",27487_2015-09-23,09/23/2015 12:00:00 AM,PASS,routine,27487_2015-09-23_RodentandInsects,Standard not met: Rodent and Insects,false
380,BURGER KING #6387,15703 COLUMBIA PK.,BURTONSVILLE,MD,20866,39.1134,-76.9322,"(39.1134, -76.9322)",380_2015-03-06,03/06/2015 12:00:00 AM,PASS,routine,,,
2246,SEVEN SEAS CHINESE RESTAURANT,1776 E. JEFFERSON ST.,ROCKVILLE,MD,20852,39.0575,-77.1247,"(39.0575, -77.1247)",2246_2016-03-01,03/01/2016 12:00:00 AM,PASS,routine,2246_2016-03-01_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
28537,CAFE SUNFLOWER / SUNFLOWER BAKERY,6101 EXECUTIVE BLVD,ROCKVILLE,MD,20852,39.0484,-77.1208,"(39.0484, -77.1208)",28537_2015-08-11,08/11/2015 12:00:00 AM,PASS,routine,,,
24145,BELLA'S RESERVE/ DR. JOHN KIM,2120 INDUSTRIAL PARKWAY,SILVER SPRING,MD,20904,39.0549,-76.9691,"(39.0549, -76.9691)",24145_2015-03-27,03/27/2015 12:00:00 AM,PASS,routine,24145_2015-03-27_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
22591,SUBWAY #47264,7741 TUCKERMAN LN.,POTOMAC,MD,20854,39.0396,-77.1567,"(39.0396, -77.1567)",22591_2016-04-14,04/14/2016 12:00:00 AM,PASS,routine,22591_2016-04-14_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
27714,NOODLES & COMPANY,20952 FREDERICK RD,GERMANTOWN,MD,20876,39.2027,-77.2464,"(39.2027, -77.2464)",27714_2015-03-14,03/14/2015 12:00:00 AM,PASS,routine,27714_2015-03-14_No-SmokingSignPosted,Standard not met: No-Smoking Sign Posted,false
465,CEDAR GROVE ELEMENTARY,24001 RIDGE RD.,GERMANTOWN,MD,20876,39.2486,-77.2323,"(39.2486, -77.2323)",465_2016-04-19,04/19/2016 12:00:00 AM,PASS,routine,465_2016-04-19_ProperHandWashing(C),Standard not met: Proper Hand Washing (C),true
20129,ST. RAPHAEL SCHOOL,1513 DUNSTER ROAD,ROCKVILLE,MD,20854,39.0618,-77.1747,"(39.0618, -77.1747)",20129_2015-04-24,04/24/2015 12:00:00 AM,PASS,routine,20129_2015-04-24_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
26926,BIG LOTS #5300,20926 FREDERICK RD,GERMANTOWN,MD,20876,39.2022,-77.2497,"(39.2022, -77.2497)",26926_2016-03-31,03/31/2016 12:00:00 AM,PASS,routine,,,
17989,CEDAR GROVE BEER & WINE,23412 RIDGE RD.,GERMANTOWN,MD,20876,39.2418,-77.2355,"(39.2418, -77.2355)",17989_2016-04-19,04/19/2016 12:00:00 AM,PASS,routine,17989_2016-04-19_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
27626,CHICK-FIL-A,12001 ROCKVILLE PIKE,ROCKVILLE,MD,20852,39.0538,-77.1164,"(39.0538, -77.1164)",27626_2016-04-18,04/18/2016 12:00:00 AM,PASS,routine,,,
2050,RAPHAEL HOUSE,1515 DUNSTER RD.,ROCKVILLE,MD,20854,39.0618,-77.1738,"(39.0618, -77.1738)",2050_2016-02-29,02/29/2016 12:00:00 AM,PASS,routine,,,
29079,AHADU ETHIOPIAN RESTAURANT,15510 OLD COLUMBIA PKE,BURTONSVILLE,MD,20866,39.1101,-76.9351,"(39.1101, -76.9351)",29079_2016-04-18,04/18/2016 12:00:00 AM,PASS,routine,,,
936,FLOWER DELI,8707 FLOWER AVE.,SILVER SPRING,MD,20901,38.9987,-77.0032,"(38.9987, -77.0032)",936_2016-04-13,04/13/2016 12:00:00 AM,PASS,routine,,,
23604,SEVEN LOCKS ELEMENTARY,9500 SEVEN LOCKS ROAD,BETHESDA,MD,20817,39.0124,-77.1618,"(39.0124, -77.1618)",23604_2016-04-15,04/15/2016 12:00:00 AM,PASS,routine,,,
28585,HUNAN TASTE,2405 WOOTTON PKWY,ROCKVILLE,MD,20850,39.0806,-77.1836,"(39.0806, -77.1836)",28585_2015-09-01,09/01/2015 12:00:00 AM,PASS,routine,,,
2512,THOMAS S. WOOTTON HIGH SCHOOL,2100 WOOTTON PKWY.,ROCKVILLE,MD,20850,39.077,-77.1829,"(39.077, -77.1829)",2512_2015-10-09,10/09/2015 12:00:00 AM,PASS,routine,,,
11335,SERGIO'S PLACE RESTAURANT,11324 FERN ST.,WHEATON,MD,20902,39.041,-77.0494,"(39.041, -77.0494)",11335_2016-04-19,04/19/2016 12:00:00 AM,PASS,routine,,,
18521,"AZUCAR RESTAURANT, BAR & GRILL",14418 LAYHILL RD.,SILVER SPRING,MD,20906,39.0928,-77.0461,"(39.0928, -77.0461)",18521_2016-02-17,02/17/2016 12:00:00 AM,PASS,routine,18521_2016-02-17_RodentandInsects,Standard not met: Rodent and Insects,false
17605,NOODLES & COMPANY #404,177 KENTLANDS BLVD.,GAITHERSBURG,MD,20878,39.1234,-77.2344,"(39.1234, -77.2344)",17605_2015-10-08,10/08/2015 12:00:00 AM,PASS,routine,17605_2015-10-08_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
28793,SAFEWAY #1565,15411 NEW HAMPSHIRE AVE,SILVER SPRING,MD,20905,39.1084,-76.9962,"(39.1084, -76.9962)",28793_2015-03-31,03/31/2015 12:00:00 AM,PASS,routine,28793_2015-03-31_RodentandInsects,Standard not met: Rodent and Insects,false
29113,LITTLE ACORN PHARMACY,11161  NEW HAMPSHIRE AVE,SILVER SPRING,MD,20904,39.0393,-76.9893,"(39.0393, -76.9893)",29113_2015-07-17,07/17/2015 12:00:00 AM,PASS,routine,,,
2443,TACO BELL #16634,18415 WOODFIELD RD.,GAITHERSBURG,MD,20879,39.1594,-77.1593,"(39.1594, -77.1593)",2443_2016-02-08,02/08/2016 12:00:00 AM,PASS,routine,,,
21258,WHOLE FOODS MARKET #10235,11355 WOODGLEN DR.,ROCKVILLE,MD,20852,39.0431,-77.1131,"(39.0431, -77.1131)",21258_2015-10-28,10/28/2015 12:00:00 AM,PASS,complaint,,,
990,GAITHERSBURG W EXPRESS,100 N. FREDERICK AVE.,GAITHERSBURG,MD,20877,39.1423,-77.2004,"(39.1423, -77.2004)",990_2016-02-23,02/23/2016 12:00:00 AM,PASS,,,,
20532,MANDARIN WOK,5268 NICHOLSON LANE,KENSINGTON,MD,20895,39.0444,-77.1067,"(39.0444, -77.1067)",20532_2015-11-10,11/10/2015 12:00:00 AM,PASS,routine,20532_2015-11-10_FoodProtectedfromContamination(C),Standard not met: Food Protected from Contamination (C),true
28099,KHANA,15616 COLUMBIA PIKE,BURTONSVILLE,MD,20866,39.1122,-76.9352,"(39.1122, -76.9352)",28099_2015-03-19,03/19/2015 12:00:00 AM,PASS,complaint,,,
1671,MONTGOMERY CO. AGR. CNT. DINING HALL,16 CHESTNUT ST.,GAITHERSBURG,MD,20877,39.1433,-77.2045,"(39.1433, -77.2045)",1671_2015-08-13,08/13/2015 12:00:00 AM,PASS,routine,1671_2015-08-13_RodentandInsects,Standard not met: Rodent and Insects,false
23814,SPENCERVILLE ADVENTIST ACADEMY,2502 SPENCERVILLE ROAD,SPENCERVILLE,MD,20868,39.1167,-76.9579,"(39.1167, -76.9579)",23814_2016-04-19,04/19/2016 12:00:00 AM,PASS,routine,,,
24049,HEAVENLY CREATED DESSERTS,8814 BROOKVILLE RD,SILVER SPRING,MD,20910,39.0005,-77.0551,"(39.0005, -77.0551)",24049_2016-04-18,04/18/2016 12:00:00 AM,PASS,routine,,,
11330,SILVER SPRING INTERNATIONAL SCHOOL,313 WAYNE AVE.,SILVER SPRING,MD,20910,39.0007,-77.0143,"(39.0007, -77.0143)",11330_2016-04-13,04/13/2016 12:00:00 AM,PASS,routine,,,
23587,GOLDBERG'S BAGELS,7731 TUCKERMAN LANE,POTOMAC,MD,20854,39.0396,-77.1567,"(39.0396, -77.1567)",23587_2016-04-14,04/14/2016 12:00:00 AM,PASS,routine,,,
1301,JERRY'S SUBS & PIZZA,15547 OLD COLUMBIA PK.,BURTONSVILLE,MD,20866,39.1094,-76.9343,"(39.1094, -76.9343)",1301_2016-04-19,04/19/2016 12:00:00 AM,PASS,routine,1301_2016-04-19_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
655,CREATIVE CAKES,8814 BROOKVILLE RD.,SILVER SPRING,MD,20910,39.0005,-77.0551,"(39.0005, -77.0551)",655_2016-04-18,04/18/2016 12:00:00 AM,PASS,routine,,,
11207,AGRODOLCE,21030-J FREDERICK RD.,GERMANTOWN,MD,20874,39.2013,-77.2471,"(39.2013, -77.2471)",11207_2015-03-24,03/24/2015 12:00:00 AM,PASS,routine,11207_2015-03-24_No-SmokingSignPosted,Standard not met: No-Smoking Sign Posted,false
18551,MOBY DICK VIII,12844 PINNACLE DR.,GERMANTOWN,MD,20874,39.1833,-77.2664,"(39.1833, -77.2664)",18551_2016-04-19,04/19/2016 12:00:00 AM,PASS,routine,18551_2016-04-19_ColdHoldingTemperature(C),Standard not met: Cold Holding Temperature (C),true
27714,NOODLES & COMPANY,20952 FREDERICK RD,GERMANTOWN,MD,20876,39.2027,-77.2464,"(39.2027, -77.2464)",27714_2015-03-14,03/14/2015 12:00:00 AM,PASS,routine,27714_2015-03-14_TransFatBan,Standard not met: Trans Fat Ban,false
17989,CEDAR GROVE BEER & WINE,23412 RIDGE RD.,GERMANTOWN,MD,20876,39.2418,-77.2355,"(39.2418, -77.2355)",17989_2016-04-19,04/19/2016 12:00:00 AM,PASS,routine,17989_2016-04-19_CoolingTimeandTemperature(C),Standard not met: Cooling Time and Temperature (C),true
18921,CHICKEN BASKET,15452 OLD COLUMBIA PIKE,BURTONSVILLE,MD,20866,39.1099,-76.9361,"(39.1099, -76.9361)",18921_2016-04-18,04/18/2016 12:00:00 AM,PASS,routine,,,
27951,CREPES D'OR,8814 BROOKVILLE RD,SILVER SPRING,MD,20910,39.0005,-77.0552,"(39.0005, -77.0552)",27951_2016-04-18,04/18/2016 12:00:00 AM,PASS,routine,,,
789,DR. SALLY K. RIDE ELEMENTARY,21301 SENECA CROSSING DR.,GERMANTOWN,MD,20876,39.2067,-77.2373,"(39.2067, -77.2373)",789_2016-03-03,03/03/2016 12:00:00 AM,PASS,routine,,,
